original_order,aggregated_order,date,futures,sum_added,fee_added
1243643502259740688,1243885113602351126,2024-11-22,BTCUSDT,-0.0436976364,0.0
1243643500472967220,1243885086670725122,2024-11-22,ETHUSDT,-0.1535657076,0.0
1243643488473063428,1243885091473203317,2024-11-22,SOLUSDT,-0.275142736,0.0
1243643432340693017,1243885040193642498,2024-11-22,ADAUSDT,-0.017401863,0.0
1243522721206902800,1243522721206902800,2024-11-21,BTCUSDT,-0.049159922,0.0
1243522714621845522,1243522714621845522,2024-11-21,SOLUSDT,-0.058784532,0.0
1243522703049760776,1243522703049760776,2024-11-21,ETHUSDT,-0.0914677632,0.0
1243522621453770784,1243522621453770784,2024-11-21,ADAUSDT,-0.00662405,0.0
1243401921141284889,1243522721206902800,2024-11-21,BTCUSDT,-0.0434558208,0.0
1243401893760868382,1243522714621845522,2024-11-21,SOLUSDT,-0.030914432,0.0
1243401887486189568,1243522703049760776,2024-11-21,ETHUSDT,-0.024172456,0.0
1243401879110164493,1243522621453770784,2024-11-21,ADAUSDT,-0.0066742,0.0
1243281120995975170,1243522714621845522,2024-11-21,SOLUSDT,-0.027318928,0.0
1243281114314448897,1243522703049760776,2024-11-21,ETHUSDT,-0.0244998768,0.0
1243281108694081591,1243522721206902800,2024-11-21,BTCUSDT,-0.045253152,0.0
1243281071289278471,1243522621453770784,2024-11-21,ADAUSDT,-0.00679915,0.0
1243160312709521426,1243160312709521426,2024-11-20,BTCUSDT,-0.0420460896,0.0
1243160311329595395,1243160311329595395,2024-11-20,ETHUSDT,-0.03310524,0.0
1243160304505462808,1243160304505462808,2024-11-20,SOLUSDT,-0.026707296,0.0
1243160226843729962,1243160226843729962,2024-11-20,ADAUSDT,-0.0071043,0.0
1243039544650637354,1243160312709521426,2024-11-20,BTCUSDT,-0.0479155536,0.0
1243039521644879891,1243160226843729962,2024-11-20,ADAUSDT,-0.0067133,0.0
1243039521330307075,1243160311329595395,2024-11-20,ETHUSDT,-0.0485698906,0.0
1243039491080986627,1243160304505462808,2024-11-20,SOLUSDT,-0.029981525,0.0
1242918720169975842,1243160312709521426,2024-11-20,BTCUSDT,-0.0417376348,0.0
1242918712200798266,1243160304505462808,2024-11-20,SOLUSDT,-0.029467236,0.0
1242918707217965067,1243160311329595395,2024-11-20,ETHUSDT,-0.0406949774,0.0
1242918669322428436,1243160226843729962,2024-11-20,ADAUSDT,-0.009169749,0.0
1242797933031202828,1242797933031202828,2024-11-19,BTCUSDT,-0.0791819688,0.0
1242797926295150612,1242797926295150612,2024-11-19,ETHUSDT,-0.0365332632,0.0
1242797926236430340,1242797926236430340,2024-11-19,SOLUSDT,-0.03561694,0.0
1242797877007884317,1242797877007884317,2024-11-19,ADAUSDT,-0.0133462325,0.0
1242677138778890248,1242797926295150612,2024-11-19,ETHUSDT,-0.0515486776,0.0
1242677136887259155,1242797933031202828,2024-11-19,BTCUSDT,-0.1331073084,0.0
1242677119619309712,1242797926236430340,2024-11-19,SOLUSDT,-0.056729209,0.0
1242677045476597763,1242797877007884317,2024-11-19,ADAUSDT,-0.024287067,0.0
1242556352722247700,1242797933031202828,2024-11-19,BTCUSDT,-0.0926881792,0.0
1242556343331201042,1242797926236430340,2024-11-19,SOLUSDT,-0.06359099,0.0
1242556329167036422,1242797926295150612,2024-11-19,ETHUSDT,-0.0991272744,0.0
1242556249722724370,1242797877007884317,2024-11-19,ADAUSDT,-0.0112848975,0.0
1242435544465154070,1242435544465154070,2024-11-18,BTCUSDT,-0.0950870188,0.0
1242435541361369109,1242435541361369109,2024-11-18,ETHUSDT,-0.0475732656,0.0
1242435530246463495,1242435530246463495,2024-11-18,SOLUSDT,-0.064990737,0.0
1242435471207440438,1242435471207440438,2024-11-18,ADAUSDT,-0.0087864075,0.0
1242314751198502941,1242435544465154070,2024-11-18,BTCUSDT,-0.160098328,0.0
1242314737910948157,1242435541361369109,2024-11-18,ETHUSDT,-0.0765474962,0.0
1242314735033655299,1242435530246463495,2024-11-18,SOLUSDT,-0.046263256,0.0
1242314695221321732,1242435471207440438,2024-11-18,ADAUSDT,-0.020213544,0.0
1242193962272956474,1242435544465154070,2024-11-18,BTCUSDT,-0.0427894964,0.0
1242193950705066004,1242435530246463495,2024-11-18,SOLUSDT,-0.069120648,0.0
1242193935592988682,1242435541361369109,2024-11-18,ETHUSDT,-0.0491245608,0.0
1242193859659309097,1242435471207440438,2024-11-18,ADAUSDT,-0.01003884,0.0
1242073161339117576,1242073161339117576,2024-11-17,BTCUSDT,-0.097550028,0.0
1242073152195534865,1242073152195534865,2024-11-17,ETHUSDT,-0.047123643,0.0
1242073143370719263,1242073143370719263,2024-11-17,SOLUSDT,-0.05974089,0.0
1242073122516639746,1242073122516639746,2024-11-17,ADAUSDT,-0.0148946435,0.0
1241952345192538118,1242073161339117576,2024-11-17,BTCUSDT,-0.0862798552,0.0
1241952343510622215,1242073143370719263,2024-11-17,SOLUSDT,-0.124442664,0.0
1241952337424687128,1242073152195534865,2024-11-17,ETHUSDT,-0.0224193858,0.0
1241952265756614666,1242073122516639746,2024-11-17,ADAUSDT,-0.0061064,0.0
1241831566543036418,1242073161339117576,2024-11-17,BTCUSDT,-0.1363145888,0.0
1241831557785329664,1242073152195534865,2024-11-17,ETHUSDT,-0.0256676238,0.0
1241831535207391243,1242073143370719263,2024-11-17,SOLUSDT,-0.024389016,0.0
1241831473215578122,1242073122516639746,2024-11-17,ADAUSDT,-0.01892355,0.0
1241710767060426763,1241710767060426763,2024-11-16,BTCUSDT,-0.120291568,0.0
1241710745975660545,1241710745975660545,2024-11-16,ETHUSDT,-0.0283814706,0.0
1241710732012822529,1241710732012822529,2024-11-16,SOLUSDT,-0.043442322,0.0
1241710670696292371,1241710670696292371,2024-11-16,ADAUSDT,-0.0063393,0.0
1241589965396779018,1241710767060426763,2024-11-16,BTCUSDT,-0.08752704,0.0
1241589959344398343,1241710732012822529,2024-11-16,SOLUSDT,-0.064423632,0.0
1241589959306649603,1241710745975660545,2024-11-16,ETHUSDT,-0.0226308264,0.0
1241589878864093189,1241710670696292371,2024-11-16,ADAUSDT,-0.00617015,0.0
1241469167071797276,1241710745975660545,2024-11-16,ETHUSDT,-0.0452419583,0.0
1241469164886564882,1241710732012822529,2024-11-16,SOLUSDT,-0.026459191,0.0
1241469161178800131,1241710767060426763,2024-11-16,BTCUSDT,-0.0896862864,0.0
1241469083252826124,1241710670696292371,2024-11-16,ADAUSDT,-0.00601205,0.0
1241348377336750119,1241348377336750119,2024-11-15,BTCUSDT,-0.0934387872,0.0
1241348361759105030,1241348361759105030,2024-11-15,SOLUSDT,-0.023122854,0.0
1241348346571530246,1241348346571530246,2024-11-15,ETHUSDT,-0.0228588696,0.0
1241348336358400013,1241348336358400013,2024-11-15,ADAUSDT,-0.0055114,0.0
1241227587194855427,1241348377336750119,2024-11-15,BTCUSDT,-0.078645504,0.0
1241227577212411935,1241348346571530246,2024-11-15,ETHUSDT,-0.030849098,0.0
1241227556639350789,1241348361759105030,2024-11-15,SOLUSDT,-0.02594824,0.0
1241227486967767084,1241348336358400013,2024-11-15,ADAUSDT,-0.0050184,0.0
1241106763284619306,1241348377336750119,2024-11-15,BTCUSDT,-0.0782438272,0.0
1241106763175567376,1241348346571530246,2024-11-15,ETHUSDT,-0.031043978,0.0
1241106763095875597,1241348361759105030,2024-11-15,SOLUSDT,-0.027041109,0.0
1241106688005251082,1241348336358400013,2024-11-15,ADAUSDT,-0.00492405,0.0
1240985982462468112,1240985982462468112,2024-11-14,BTCUSDT,-0.0837300184,0.0
1240985969711783967,1240985969711783967,2024-11-14,ETHUSDT,-0.02240966,0.0
1240985956755578895,1240985956755578895,2024-11-14,SOLUSDT,-0.026577936,0.0
1240865200998588430,1240985982462468112,2024-11-14,BTCUSDT,-0.0856742304,0.0
1240865189191622692,1240985969711783967,2024-11-14,ETHUSDT,-0.024563259,0.0
1240865171034480661,1240985956755578895,2024-11-14,SOLUSDT,-0.059589621,0.0
1240744378443112481,1240985982462468112,2024-11-14,BTCUSDT,-0.0896858272,0.0
1240744377038020644,1240985969711783967,2024-11-14,ETHUSDT,-0.0274714965,0.0
1240744360436965383,1240985956755578895,2024-11-14,SOLUSDT,-0.052741885,0.0
1240623593200164878,1240623593200164878,2024-11-13,BTCUSDT,-0.1897418752,0.0
1240623593036587018,1240623593036587018,2024-11-13,SOLUSDT,-0.05504688,0.0
1240623585495228444,1240623585495228444,2024-11-13,ETHUSDT,-0.0315200536,0.0
1240502792010473504,1240623593200164878,2024-11-13,BTCUSDT,-0.1167171016,0.0
1240502781851869205,1240623593036587018,2024-11-13,SOLUSDT,-0.050307075,0.0
1240502780388057117,1240623585495228444,2024-11-13,ETHUSDT,-0.0838918395,0.0
1240382004183834659,1240623593200164878,2024-11-13,BTCUSDT,-0.0823631328,0.0
1240381989415690265,1240623585495228444,2024-11-13,ETHUSDT,-0.0359034144,0.0
1240381986446123008,1240623593036587018,2024-11-13,SOLUSDT,-0.084088967,0.0
1240261211785404486,1240261211785404486,2024-11-12,BTCUSDT,-0.322122984,0.0
1240261193187860515,1240261193187860515,2024-11-12,SOLUSDT,-0.123866316,0.0
1240261183436103694,1240261183436103694,2024-11-12,ETHUSDT,-0.1185654981,0.0
1240140407853699073,1240261183436103694,2024-11-12,ETHUSDT,-0.151984966,0.0
1240140405542637611,1240261211785404486,2024-11-12,BTCUSDT,-0.368811256,0.0
1240140385875546114,1240261193187860515,2024-11-12,SOLUSDT,-0.069288336,0.0
1240019620266135553,1240261211785404486,2024-11-12,BTCUSDT,-0.41587416,0.0
1240019606420738085,1240261193187860515,2024-11-12,SOLUSDT,-0.0583004322,0.0
1240019597801443377,1240261183436103694,2024-11-12,ETHUSDT,-0.0477158542,0.0
1239898816744411172,1239898816744411172,2024-11-11,BTCUSDT,-0.06767635,0.0
1239898809354047621,1239898809354047621,2024-11-11,ETHUSDT,-0.042635768,0.0
1239898802487971866,1239898802487971866,2024-11-11,SOLUSDT,-0.0344288436,0.0
1239778012383825923,1239898809354047621,2024-11-11,ETHUSDT,-0.046842747,0.0
1239778011012288518,1239898816744411172,2024-11-11,BTCUSDT,-0.0732799851,0.0
1239778008848027655,1239898802487971866,2024-11-11,SOLUSDT,-0.016351158,0.0
1239657217326206988,1239898816744411172,2024-11-11,BTCUSDT,-0.253253385,0.0
1239657204500025357,1239898809354047621,2024-11-11,ETHUSDT,-0.0709254798,0.0
1239657198875463688,1239898802487971866,2024-11-11,SOLUSDT,-0.051728142,0.0
1239536439029026871,1239536439029026871,2024-11-10,BTCUSDT,-0.099405257,0.0
1239536423224889351,1239536423224889351,2024-11-10,ETHUSDT,-0.0667778958,0.0
1239536412747517984,1239536412747517984,2024-11-10,SOLUSDT,-0.0625786374,0.0
1239415628892885039,1239536439029026871,2024-11-10,BTCUSDT,-0.1663038244,0.0
1239415621087285271,1239536423224889351,2024-11-10,ETHUSDT,-0.0231996128,0.0
1239415607229304845,1239536412747517984,2024-11-10,SOLUSDT,-0.0297781968,0.0
1239294823571804194,1239536439029026871,2024-11-10,BTCUSDT,-0.0687301888,0.0
1239294821675978763,1239536423224889351,2024-11-10,ETHUSDT,-0.025613406,0.0
1239294819532689436,1239536412747517984,2024-11-10,SOLUSDT,-0.0139180512,0.0
1239174033358606362,1239174033358606362,2024-11-09,ETHUSDT,-0.0217156674,0.0
1239174032800763940,1239174032800763940,2024-11-09,BTCUSDT,-0.0619577924,0.0
1239174026156986399,1239174026156986399,2024-11-09,SOLUSDT,-0.013334496,0.0
1239053243367706628,1239174032800763940,2024-11-09,BTCUSDT,-0.059999128,0.0
1239053221360193544,1239174033358606362,2024-11-09,ETHUSDT,-0.023339008,0.0
1239053213277769730,1239174026156986399,2024-11-09,SOLUSDT,-0.0143018484,0.0
1238932443641827364,1239174032800763940,2024-11-09,BTCUSDT,-0.0626380209,0.0
1238932441716641797,1239174033358606362,2024-11-09,ETHUSDT,-0.022807092,0.0
1238932440139583541,1239174026156986399,2024-11-09,SOLUSDT,-0.0147517344,0.0
1238811663700480024,1238811663700480024,2024-11-08,BTCUSDT,-0.0657618885,0.0
1238811632931065861,1238811632931065861,2024-11-08,SOLUSDT,-0.014473152,0.0
1238811626526363657,1238811626526363657,2024-11-08,ETHUSDT,-0.0213840536,0.0
1238690857444069380,1238811663700480024,2024-11-08,BTCUSDT,-0.0597310784,0.0
1238690838234157072,1238811626526363657,2024-11-08,ETHUSDT,-0.0218211413,0.0
1238690833578479629,1238811632931065861,2024-11-08,SOLUSDT,-0.0151610508,0.0
1238570056950632457,1238811663700480024,2024-11-08,BTCUSDT,-0.0674952803,0.0
1238570044761985071,1238811632931065861,2024-11-08,SOLUSDT,-0.0137879118,0.0
1238570043033931796,1238811626526363657,2024-11-08,ETHUSDT,-0.0239152606,0.0
1238449251738603544,1238449251738603544,2024-11-07,BTCUSDT,-0.0670419666,0.0
1238449235296931840,1238449235296931840,2024-11-07,ETHUSDT,-0.0207389728,0.0
1238449227260645391,1238449227260645391,2024-11-07,SOLUSDT,-0.0128378826,0.0
1238328466562764834,1238449251738603544,2024-11-07,BTCUSDT,-0.0607354888,0.0
1238328447482875917,1238449227260645391,2024-11-07,SOLUSDT,-0.0144450816,0.0
1238328438322515982,1238449235296931840,2024-11-07,ETHUSDT,-0.0329827505,0.0
1238207651578007595,1238449251738603544,2024-11-07,BTCUSDT,-0.063500976,0.0
1238207650999193627,1238449235296931840,2024-11-07,ETHUSDT,-0.0198213288,0.0
1238207641838833676,1238449227260645391,2024-11-07,SOLUSDT,-0.0139962,0.0
1238086868109250587,1238086868109250587,2024-11-06,BTCUSDT,-0.0582456336,0.0
1238086857459912715,1238086857459912715,2024-11-06,ETHUSDT,-0.020283725,0.0
1238086851466252306,1238086851466252306,2024-11-06,SOLUSDT,-0.0126928512,0.0
1237966065174728737,1238086868109250587,2024-11-06,BTCUSDT,-0.0597336432,0.0
1237966051580989451,1238086851466252306,2024-11-06,SOLUSDT,-0.0140211048,0.0
1237966043280461860,1238086857459912715,2024-11-06,ETHUSDT,-0.0212542785,0.0
1237845270406516751,1238086868109250587,2024-11-06,BTCUSDT,-0.0587404664,0.0
1237845264198946836,1238086857459912715,2024-11-06,ETHUSDT,-0.0174595918,0.0
1237845254354915336,1238086851466252306,2024-11-06,SOLUSDT,0.002401187689,0.0
1237724476426833933,1237724476426833933,2024-11-05,BTCUSDT,-0.058449804,0.0
1237724474501648418,1237724474501648418,2024-11-05,ETHUSDT,-0.0198098768,0.0
1237724441672830984,1237724441672830984,2024-11-05,SOLUSDT,-0.0002983608,0.0
1237603668257820678,1237724474501648418,2024-11-05,ETHUSDT,-0.0172711616,0.0
1237603662964609025,1237724476426833933,2024-11-05,BTCUSDT,-0.0607679478,0.0
1237603657822392321,1237724441672830984,2024-11-05,SOLUSDT,-0.006315933,0.0
1237482877289648180,1237724474501648418,2024-11-05,ETHUSDT,-0.0179599714,0.0
1237482877226733660,1237724476426833933,2024-11-05,BTCUSDT,-0.0593593,0.0
1237482874546573313,1237724441672830984,2024-11-05,SOLUSDT,-0.006157905,0.0
1237362078163554310,1237362078163554310,2024-11-04,BTCUSDT,-0.0547668996,0.0
1237362068814450711,1237362068814450711,2024-11-04,SOLUSDT,-0.00733302,0.0
1237362066956374033,1237362066956374033,2024-11-04,ETHUSDT,-0.018803169,0.0
1237241299589550118,1237362078163554310,2024-11-04,BTCUSDT,-0.0566889582,0.0
1237241290622128155,1237362066956374033,2024-11-04,ETHUSDT,-0.018933607,0.0
1237241273115103235,1237362068814450711,2024-11-04,SOLUSDT,-0.0086146482,0.0
1237120484931948578,1237362078163554310,2024-11-04,BTCUSDT,-0.053410203,0.0
1237120482927071267,1237362066956374033,2024-11-04,ETHUSDT,-0.0190929879,0.0
1237120476933410834,1237362068814450711,2024-11-04,SOLUSDT,-0.0055558926,0.0
1236999704504062001,1236999704504062001,2024-11-03,BTCUSDT,-0.0600437376,0.0
1236999686816681999,1236999686816681999,2024-11-03,SOLUSDT,-0.0101708484,0.0
1236999676381253654,1236999676381253654,2024-11-03,ETHUSDT,-0.01880725,0.0
1236878907324125191,1236999704504062001,2024-11-03,BTCUSDT,-0.0598346875,0.0
1236878892253990940,1236999686816681999,2024-11-03,SOLUSDT,-0.0035308872,0.0
1236878886788812843,1236999676381253654,2024-11-03,ETHUSDT,-0.0173195204,0.0
1236758112975343617,1236999676381253654,2024-11-03,ETHUSDT,-0.020774187,0.0
1236758111259873325,1236999704504062001,2024-11-03,BTCUSDT,-0.0621413632,0.0
1236758104981000201,1236999686816681999,2024-11-03,SOLUSDT,-0.00548064,0.0
1236637312867782658,1236637312867782658,2024-11-02,BTCUSDT,-0.057797705,0.0
1236637296023457799,1236637296023457799,2024-11-02,SOLUSDT,-0.008645208,0.0
1236637295297843202,1236637295297843202,2024-11-02,ETHUSDT,-0.020029366,0.0
1236516516266659868,1236637312867782658,2024-11-02,BTCUSDT,-0.0576653728,0.0
1236516514890928138,1236637295297843202,2024-11-02,ETHUSDT,-0.0203600068,0.0
1236516487837667347,1236637296023457799,2024-11-02,SOLUSDT,-0.0109586856,0.0
1236395720953188356,1236637312867782658,2024-11-02,BTCUSDT,-0.0612931788,0.0
1236395699050532885,1236637295297843202,2024-11-02,ETHUSDT,-0.0186377786,0.0
1236395698832429068,1236637296023457799,2024-11-02,SOLUSDT,-0.0088668564,0.0
1236274924570169366,1236274924570169366,2024-11-01,BTCUSDT,-0.0549133557,0.0
1236274919625084940,1236274919625084940,2024-11-01,ETHUSDT,-0.0195981968,0.0
1236274913644007467,1236274913644007467,2024-11-01,SOLUSDT,-0.0115129404,0.0
1236154126253576193,1236274924570169366,2024-11-01,BTCUSDT,-0.0538254318,0.0
1236154115176419334,1236274919625084940,2024-11-01,ETHUSDT,-0.0177049768,0.0
1236154113406423052,1236274913644007467,2024-11-01,SOLUSDT,-0.0117507468,0.0
1236033328519991327,1236274924570169366,2024-11-01,BTCUSDT,-0.0269917056,0.0
1236033323595878431,1236274919625084940,2024-11-01,ETHUSDT,-0.020450626,0.0
1236033317971316753,1236274913644007467,2024-11-01,SOLUSDT,-0.0129533184,0.0
1235912535840542731,1235912535840542731,2024-10-31,BTCUSDT,-0.0088254375,0.0
1235912531491049474,1235912531491049474,2024-10-31,ETHUSDT,-0.018838638,0.0
1235912517867950095,1235912517867950095,2024-10-31,SOLUSDT,-0.013101696,0.0
1235791742548725768,1235912535840542731,2024-10-31,BTCUSDT,-0.0089823492,0.0
1235791729449914398,1235912517867950095,2024-10-31,SOLUSDT,-0.0128769192,0.0
1235791725742149652,1235912531491049474,2024-10-31,ETHUSDT,-0.0220505929,0.0
1235670950930436110,1235912531491049474,2024-10-31,ETHUSDT,-0.0191752834,0.0
1235670946606108704,1235912535840542731,2024-10-31,BTCUSDT,-0.008030517,0.0
1235670926943211560,1235912517867950095,2024-10-31,SOLUSDT,-0.0116445438,0.0
1235550148247572502,1235550148247572502,2024-10-30,BTCUSDT,-0.0087165375,0.0
1235550134402174989,1235550134402174989,2024-10-30,SOLUSDT,-0.0118959912,0.0
1235550131222892563,1235550131222892563,2024-10-30,ETHUSDT,-0.0197235045,0.0
1235429345283690507,1235550148247572502,2024-10-30,BTCUSDT,-0.0087433148,0.0
1235429341735309321,1235550134402174989,2024-10-30,SOLUSDT,-0.0138338568,0.0
1235429338723799047,1235550131222892563,2024-10-30,ETHUSDT,-0.0207403056,0.0
1235308560602779662,1235550148247572502,2024-10-30,BTCUSDT,-0.0085844764,0.0
1235308546195345415,1235550131222892563,2024-10-30,ETHUSDT,-0.0192154144,0.0
1235308536531669021,1235550134402174989,2024-10-30,SOLUSDT,-0.0129186,0.0
1235187761631875076,1235187761631875076,2024-10-29,BTCUSDT,-0.0085459612,0.0
1235187743055302661,1235187743055302661,2024-10-29,ETHUSDT,-0.019467063,0.0
1235187727427325965,1235187727427325965,2024-10-29,SOLUSDT,-0.0134349288,0.0
1235066956583424005,1235187761631875076,2024-10-29,BTCUSDT,-0.008520168,0.0
1235066953911652358,1235187743055302661,2024-10-29,ETHUSDT,-0.0184719304,0.0
1235066948668772379,1235187727427325965,2024-10-29,SOLUSDT,-0.0138323712,0.0
1234946165162266663,1235187761631875076,2024-10-29,BTCUSDT,-0.0086031243,0.0
1234946161739714601,1235187743055302661,2024-10-29,ETHUSDT,-0.0183267378,0.0
1234946158644318235,1235187727427325965,2024-10-29,SOLUSDT,-0.0118758456,0.0
1234825378203848710,1234825378203848710,2024-10-28,BTCUSDT,-0.007530787,0.0
1234825360969453607,1234825360969453607,2024-10-28,ETHUSDT,-0.019249846,0.0
1234825360763932696,1234825360763932696,2024-10-28,SOLUSDT,-0.0029124816,0.0
1234704580659007494,1234825378203848710,2024-10-28,BTCUSDT,-0.008344922,0.0
1234704555891642384,1234825360969453607,2024-10-28,ETHUSDT,-0.0209167133,0.0
1234704554268446728,1234825360763932696,2024-10-28,SOLUSDT,-0.0122216904,0.0
1234583781532913690,1234825378203848710,2024-10-28,BTCUSDT,-0.0076164032,0.0
1234583772464828446,1234825360969453607,2024-10-28,ETHUSDT,-0.020185053,0.0
1234583769801445400,1234825360763932696,2024-10-28,SOLUSDT,-0.011453724,0.0
1234462984642383892,1234462984642383892,2024-10-27,BTCUSDT,-0.008136936,0.0
1234462977512067086,1234462977512067086,2024-10-27,SOLUSDT,0.003059050126,0.0
1234462970591465473,1234462970591465473,2024-10-27,ETHUSDT,-0.0199596558,0.0
1234342200498343959,1234462984642383892,2024-10-27,BTCUSDT,-0.0084642894,0.0
1234342172086128656,1234462977512067086,2024-10-27,SOLUSDT,-0.0050913744,0.0
1234342167023603729,1234462970591465473,2024-10-27,ETHUSDT,-0.0182316015,0.0
1234221398448820253,1234462984642383892,2024-10-27,BTCUSDT,-0.0080514,0.0
1234221390953598978,1234462970591465473,2024-10-27,ETHUSDT,-0.0184155496,0.0
1234221333793624088,1234462977512067086,2024-10-27,SOLUSDT,-0.0130164078,0.0
1234100590447579145,1234100590447579145,2024-10-26,BTCUSDT,-0.0086256495,0.0
